pureid,date_earliest_published,date_published,date_eprint_first_online,title,ut_authors,all_authors,orgs,dois,other_links,pagescount,pages,apc_paid_amount,date_created,file_names,other_files,article_number,item_type,year,open_access,keywords,last_modified,import_source,event,journal_title,issn,author_pureids,publisher_other,is_doaj,publisher_journal,linked_dataset_title,linked_dataset_pureid,linked_dataset_doi,linked_dataset_url
308331229,2023-05-01,2023-05-01,,Dynamic Sparse Network for Time Series Classification: Learning What to “See”,"Mocanu, Decebal Constantin | Mocanu, Elena | Wu, Boqian","Liu, Shiwei | Mocanu, Decebal Constantin | Mocanu, Elena | Pechenizkiy, Mykola | Wu, Boqian | Xiao, Qiao | Zhang, Yu",Datamanagement & Biometrics | Digital Society Institute,,,1,,0.0,2023-06-12 11:31:55.074,DSN_poster_SNN - qiao xiao,,,Poster,2023,Open,,2023-07-01 05:52:50.576,,ICLR 2023 Workshop on Sparsity in Neural Networks,,,94496067 | 176433736 | 286344596,,Not set,,,,,
308320218,2023-06-26,2023-06-26,,Physical Human-Aerial Robot Interaction and Collaboration: Exploratory Results and Lessons Learned,"Aboudorra, Youssef Ahmed Lotfy Abdelmagid | Afifi, Amr Nader Mohamed Gad | Franchi, Antonio | Sablé, Quentin Louis Gustave","Aboudorra, Youssef | Afifi, Amr | Corsini, Gianluca | Franchi, Antonio | Sablé, Quentin Louis Gustave | Sidobre, Daniel",Digital Society Institute | Robotics and Mechatronics,https://doi.org/10.1109/ICUAS57906.2023.10156609,,7,956-962,0.0,2023-06-12 08:09:52.049,p2022ut_h_aerial_physical_HRI_experiment,,10156609,Conference contribution,2023,Open,Admittance | End effectors | Feedback linearization | Collaboration | Autonomous aerial vehicles | Propellers | Observers,2024-01-02 07:30:03.462,Ieee,"International Conference on Unmanned Aircraft Systems, IUCAS 2023",,,157479321 | 172332304 | 180455032 | 206720301,IEEE,Not set,,,,,
308079509,2023-06-07,2023-12-01,2023-06-07,A Wideband IF Receiver Chip for Flexibly Scalable mmWave Subarray Combining and Interference Rejection,"Klumperink, Eric A.M.","Akbar, Rehman | Klumperink, Eric A.M. | Parssinen, Aarno | Rahkonen, Timo | Stadius, Kari | Tervo, Nuutti",Digital Society Institute | Integrated Circuit Design | MESA+ Institute,https://doi.org/10.1109/TMTT.2023.3279919,,16,5482 - 5497,0.0,2023-06-09 12:43:17.889,A_Wideband_IF_Receiver_Chip_for_Flexibly_Scalable_mmWave_Subarray_Combining_and_Interference_Rejection | TMTT_Wideband_IF_receiver_chip_accepted_updated,,,Article,2023,Open,Phase shifter | Beamforming | Wideband | 5G Mobile Communication | Filtering | interbeam interference cancellation (IBIC) | complex multiplication | Receivers | Phased array,2024-01-12 20:10:10.177,,,IEEE transactions on microwave theory and techniques,0018-9480,3039352,,False,IEEE,,,,
308074452,2023-06-30,2023-06-30,,Remote vital signs monitoring for early detection of deterioration after surgery,"van Rossum, Mathilde Catharina","van Rossum, Mathilde C.",Biomedical Signals and Systems,https://doi.org/10.3990/1.9789036556224,,222,,0.0,2023-06-09 11:18:20.743,Thesis - Mathilde Hermans (van Rossum),,,"PhD Thesis - Research UT, graduation UT",2023,Open,,2023-07-02 00:01:01.627,,,,,3037765,University of Twente,Not set,,,,,
307825985,2023-06-07,2023-06-07,,Timing Analysis of Cause-Effect Chains with Heterogeneous Communication Mechanisms,"Chen, Kuan-Hsun","Chen, Jian-Jia | Chen, Kuan-Hsun | Guenzel, Mario | Ueter, Niklas",Computer Architecture Design and Test for Embedded Systems | Digital Society Institute,https://doi.org/10.1145/3575757.3593640,,11,224-234,0.0,2023-06-03 15:53:53.09,,,,Conference contribution,2023,Open,,2024-01-02 17:03:47.562,crossref,"31st International Conference on Real-Time Networks and Systems, RTNS 2023",,,265166064,Association for Computing Machinery,Not set,,,,,
307811852,2023-06-19,2023-06-19,,PIP-Net: Patch-Based Intuitive Prototypes for Interpretable Image Classification,"Nauta, Meike | Seifert, Christin | van Keulen, Maurice","Nauta, Meike | Schlötterer, Jörg | Seifert, Christin | van Keulen, Maurice",Datamanagement & Biometrics | Digital Society Institute | TechMed Centre,,,,,0.0,2023-06-06 10:35:00.701,,,,Abstract,2023,None,,2023-06-06 10:35:00.701,,"2nd Explainable AI for Computer Vision Workshop, XAI4CV 2023",,,3016753 | 21212318 | 60520249,,Not set,,,,,
307739362,2023-07-24,2023-07-24,,National roaming as a fallback or default?,"Bayhan, Suzan | Rangel Carneiro Magalhaes, Syllas | Weedage, Lotte","Bayhan, Suzan | Rangel Carneiro Magalhaes, Syllas | Weedage, Lotte",Design and Analysis of Communication Systems | Mathematics of Operations Research,https://doi.org/10.23919/IFIPNetworking57963.2023.10186409,,6,,0.0,2023-06-05 16:33:15.277,Article,,,Conference contribution,2023,Open,2024 OA procedure,2024-03-07 15:15:57.267,,"International IFIP Networking Conference, NETWORKING 2023",,,136834846 | 220857945 | 252028581,IEEE,Not set,,,,,
307710209,2023-05-12,2023-09-01,2023-05-12,Robot-assisted ultrasound reconstruction for spine surgery,"Niu, Kenan","Borghesan, Gianni | Cai, Yuyu | Carrillo, Fabio | Cavalcanti, Nicola | Davoodi, Ayoob | Farshad, Mazda | Fürnstahl, Philipp | Laux, Christoph J. | Li, Ruixuan | Massalimova, Aidana | Niu, Kenan | Poorten, Emmanuel Vander",Robotics and Mechatronics | TechMed Centre,https://doi.org/10.1007/s11548-023-02932-z,http://www.scopus.com/inward/record.url?scp=85159311869&partnerID=8YFLogxK,11,1613-1623,0.0,2023-06-05 11:04:22.744,Article,,,Article,2023,Open,Spine surgery | Ultrasound guidance | 2023 OA procedure | Robot-assisted system | 3D reconstruction,2024-03-12 03:16:46.18,Scopus,,International journal of computer assisted radiology and surgery,1861-6410,283503977,,False,Springer,,,,
307563832,2022-01-01,2022-01-01,,Investigation flapping-flight aerodynamics of a robotic bird,"Brentjes, Antoni | Groot Koerkamp, Luuk Hein | Hoeijmakers, Hendrik Willem Marie | Mulder, Judith | Stramigioli, Stefano | Venner, Cornelis H. | de Santana, Leandro Dantas","Brentjes, A. | Gijsman, F. | Groot Koerkamp, L.H. | Hartman, S.A. | Hoeijmakers, H.W.M. | Mulder, J.L. | Stramigioli, S. | Venner, C.H. | de Santana, L.D.","Engineering Fluid Dynamics | Robotics and Mechatronics | Soft matter, Fluidics and Interfaces | Thermal Engineering",,http://www.scopus.com/inward/record.url?scp=85159581180&partnerID=8YFLogxK,26,3326-3351,0.0,2023-06-03 23:41:38.999,,,,Conference contribution,2022,None,unsteady Kutta condition | aerodynamics of birds | PIV measurements | unsteady flow | lifting-line method,2024-01-07 10:47:01.265,Scopus,"33rd Congress of the International Council of the Aeronautical Sciences, ICAS 2022",,,3022490 | 3029195 | 3043543 | 3107314 | 3136232 | 17410625 | 139719173,International Council of the Aeronautical Sciences (ICAS),Not set,,,,,
307543753,2022-12-19,2022-12-19,,Memory Awareness,"Chen, Kuan-Hsun","Amrouch, Hussam | Buschjäger, Sebastian | Chen, Kuan-Hsun | Kotthaus, Helena | Marwedel, Peter | Yayla, Mikail",Computer Architecture Design and Test for Embedded Systems,https://doi.org/10.1515/9783110785944-007,,,305-358,0.0,2023-06-03 15:52:13.554,Article,,,Chapter,2022,Open,,2023-07-01 06:07:39.506,crossref,,,,265166064,De Gruyter Mouton,Not set,,,,,
307543677,2022-12-19,2022-12-19,,Communication Awareness,"Chen, Kuan-Hsun","Chen, Kuan-Hsun | Funke, Henning | Shi, Junjie | Teubner, Jens",Computer Architecture Design and Test for Embedded Systems,https://doi.org/10.1515/9783110785944-008,,,359-404,0.0,2023-06-03 15:51:07.297,Article,,,Chapter,2022,Open,,2023-07-01 06:07:39.674,crossref,,,,265166064,De Gruyter Mouton,Not set,,,,,
307529162,2023-05-26,2023-05-26,,"Modelling, Analysis and Control of OmniMorph","Aboudorra, Youssef Ahmed Lotfy Abdelmagid | Franchi, Antonio | Gabellieri, Chiara | Sablé, Quentin Louis Gustave","Aboudorra, Youssef | Franchi, Antonio | Gabellieri, Chiara | Sablé, Quentin",Digital Society Institute | Robotics and Mechatronics,https://doi.org/10.48550/arXiv.2305.16871,,,,0.0,2023-06-03 09:57:49.999,Article,,,Preprint,2023,Open,eess.SY | cs.RO | cs.SY,2024-02-01 08:23:29.611,ArXiv,,,,157479321 | 172332304 | 180455032 | 266186000,ArXiv.org,Not set,,,,,
307459518,2023-06-02,2023-06-02,,Irreversible Electroporation,"Wardhana, Girindra","Wardhana, Girindra",Robotics and Mechatronics,https://doi.org/10.3990/1.9789036556750,,165,,0.0,2023-06-02 15:58:42.249,Girindra - Irreversible Electroporation,,,"PhD Thesis - Research UT, graduation UT",2023,Open,,2023-06-16 11:15:56.384,,,,,74738933,University of Twente,Not set,,,,,
307443479,2023-03-01,2023-03-01,,Nanoparticle-induced immune response,"Le Gac, Severine | Pondman, Kirsten Milou","Kishore, Uday | Pondman, Kirsten | le Gac, Séverine",Applied Microfluidics for BioEngineering Research | TechMed Centre,https://doi.org/10.1016/j.imbio.2022.152317,http://www.scopus.com/inward/record.url?scp=85145287405&partnerID=8YFLogxK,,,0.0,2023-06-02 11:30:48.382,Article,,152317,Article,2023,Open,Immune response | Immune models | Innate immune system | Nanoparticles | UT-Hybrid-D | Adaptive immune system,2024-02-10 18:51:53.669,Scopus,,Immunobiology,0171-2985,3044007 | 3069179,,False,Urban und Fischer Verlag GmbH und Co. KG,,,,
307340468,2022-07-15,2022-07-01,2022-07-15,Precise Cable-Suspended Pick-and-Place with an Aerial Multi-robot System,"Franchi, Antonio","Cortés, J. | Franchi, A. | Jiménez-Cano, A. E. | Sanalitro, D. | Tognon, M.",Robotics and Mechatronics,https://doi.org/10.1007/s10846-022-01668-3,http://www.scopus.com/inward/record.url?scp=85134267793&partnerID=8YFLogxK,13,,0.0,2023-06-01 09:27:48.114,s10846-022-01668-3,,68,Article,2022,Open,Novel construction techniques | Shared control | Aerial robotics | UT-Hybrid-D | Multi-robot systems,2024-01-11 14:52:38.601,Scopus,,Journal of Intelligent and Robotic Systems: Theory and Applications,0921-0296,157479321,,False,Springer,,,,
307334151,2023-04-19,2023-04-19,,"HEROES, Design of an Exergame for Balance Recovery of Stroke Patients for a Home Environment","Hermens, Hermanus J. | Ruiz Rodríguez, Aurora | van Asseldonk, Edwin H.F.","Hermens, Hermie | Ruiz-Rodriguez, Aurora | Van Asseldonk, Edwin",Biomechatronics and Rehabilitation Technology | Biomedical Signals and Systems | TechMed Centre,https://doi.org/10.1145/3544549.3577037,http://www.scopus.com/inward/record.url?scp=85158090044&partnerID=8YFLogxK,,,0.0,2023-06-01 07:18:17.999,3544549.3577037,,499,Conference contribution,2023,Open,rehabilitation | exergames | 2023 OA procedure | serious videogames | Stroke patients,2023-12-15 07:08:27.283,Scopus,"CHI Conference on Human Factors in Computing Systems, CHI 2023",,,3085342 | 3104314 | 220858862,Association for Computing Machinery,Not set,,,,,
307231976,2023-08-01,2023-08-01,,Scenario-based Co-design with Older Adults,"Ludden, Geke Dina Simone | Nijboer, Femke | Tabak, Monique | Tunc, Sefora Sarah Sitti | van Velsen, Lex Stefan","Ludden, Geke D.S.  | Nijboer, Femke | Tabak, Monique | Tunc, Sefora | van Velsen, Lex S.",Biomedical Signals and Systems | Digital Society Institute | Interaction Design | TechMed Centre,https://doi.org/10.57698/v17i2.06,http://www.scopus.com/inward/record.url?scp=85171756536&partnerID=8YFLogxK,15,99-113,0.0,2023-05-30 21:03:14.866,Article,,,Article,2023,Open,Co-design with Older Adults | Remote Co-design | Design for Elders | Scenario-based Design | Transdisciplinarity,2024-01-01 15:35:09.354,Scopus,,International journal of design,1991-3761,3042482 | 3077615 | 3098467 | 3131923 | 220859335,,Not set,National Taiwan University of Science and Technology,,,,
307186612,2023-01-01,2023-01-01,,"“Hi, My Name is Robin” – Remotely Co-designing an Embodied Conversational Agent for Empathy with Older Adults","Nijboer, Femke | Tabak, Monique | Tinga, Angelica | Tunc, Sefora Sarah Sitti","Nijboer, Femke | Tabak, Monique | Tinga, Angelica | Tunc, Sefora",Biomedical Signals and Systems | Digital Society Institute | TechMed Centre,https://doi.org/10.1007/978-3-031-34866-2_27,,16,376-391,0.0,2023-05-30 20:56:27.758,Article,,,Paper,2023,Open,Remote Co-design | 2024 OA procedure | Aging and DUXU | Participatory Design and Older Adults,2024-01-29 16:08:23.844,,"25th International Conference on Human-Computer Interaction, HCI International 2023",,,3042482 | 3077615 | 220859335 | 286718681,,Not set,,,,,
307156181,2023-05-05,2023-10-01,2023-05-05,Assessment of daily variation in pelvic anatomy in women with and without pelvic organ prolapse,"Bellos - Grob, Anique Theodora Maria | Morsinkhof, Lisan Marieke | Simonis, Franciscus Frederikus Jacobus | van der Steen, Annemarie","Chen, Luyun | Grob, Anique T.M. | Morsinkhof, Lisan M. | Simonis, Frank F.J. | de Vries, Mirjam | van der Steen, Annemarie",Magnetic Detection and Imaging | Multi-Modality Medical Imaging | Robotics and Mechatronics | TechMed Centre,https://doi.org/10.1007/s00192-023-05550-0,http://www.scopus.com/inward/record.url?scp=85158120206&partnerID=8YFLogxK,8,2407-2414,0.0,2023-05-30 11:41:09.475,Article,,,Article,2023,Open,Magnetic resonance imaging | Levator plate | Pelvic inclination correction system | Pelvic organ prolapse | Daily variation | Upright | UT-Hybrid-D,2024-01-03 17:29:23.519,Scopus,,International Urogynecology Journal,0937-3462,3037472 | 3140205 | 157479139 | 296354512,,False,Springer,,,,
307153129,2023-06-19,2023-06-19,,PIP-Net: Patch-Based Intuitive Prototypes for Interpretable Image Classification,"Nauta, Meike | Seifert, Christin | van Keulen, Maurice","Nauta, Meike | Schlötterer, Jörg | Seifert, Christin | van Keulen, Maurice",Datamanagement & Biometrics | Digital Society Institute | TechMed Centre,,,,2744-2753,0.0,2023-05-30 09:46:48.597,Nauta_PIP-Net_Patch-Based_Intuitive_Prototypes_for_Interpretable_Image_Classification_CVPR_2023_paper,,,Conference contribution,2023,Open,,2023-06-06 10:24:43.368,,"IEEE/CVF Conference on Computer Vision and Pattern Recognition, CVPR 2023",,,3016753 | 21212318 | 60520249,,Not set,,,,,
307054716,2023-05-17,2023-05-01,2023-05-17,Selective Evaporation at the Nozzle Exit in Piezoacoustic Inkjet Printing,"Diddens, Christian | Jeurissen, Roger | Lohse, Detlef | Reinten, Hans | Rump, Maaike | Segers, Tim Joseph | Sen, Uddalok | Versluis, Andreas Michael","Diddens, Christian | Jeurissen, Roger | Lohse, Detlef | Reinten, Hans | Rump, Maaike | Segers, Tim | Sen, Uddalok | Versluis, Michel",Biomedical and Environmental Sensorsystems | MESA+ Institute | Physics of Fluids | TechMed Centre,https://doi.org/10.1103/PhysRevApplied.19.054056,,,,0.0,2023-05-29 09:46:27.962,Article,,054056,Article,2023,Open,2023 OA procedure,2023-12-04 21:24:24.022,ORCID,,Physical review applied,2331-7019,3047022 | 3058794 | 3108225 | 3117567 | 24846602 | 124089567 | 269518049 | 276206770,,False,American Physical Society,,,,
306631624,2017-01-19,2017-01-19,,On the Adoption of the Elliptic Curve Digital Signature Algorithm (ECDSA) in DNSSEC,"Jonker, Mattijs | Sperotto, Anna | van Rijswijk - Deij, Roland Martijn","Jonker, Mattijs | Sperotto, Anna | van Rijswijk, Roland M.","Design and Analysis of Communication Systems | Faculty of Electrical Engineering, Mathematics and Computer Science",https://doi.org/10.1109/CNSM.2016.7818428,,5,258-262,0.0,2017-05-12 10:12:57.936,cnsm2016-ecdsa,,,Conference contribution,2017,Open,2023 OA procedure,2024-01-05 16:10:30.688,researchoutputwizard,"12th international Conference on Network and Service Management, CNSM 2016",,,3031399 | 3061350 | 3062994,IEEE,Not set,,,,,
306440352,2023-02-17,2023-02-17,,Covid severity prediction: Who cares about the data quality?,"Ahmed, Faizan | Bukhsh, Faiza Allah | Jayasinghe Arachchige, Jeewanie"," Krabbe, Johannes | Ahmed, Faizan | Bukhsh, Faiza Allah | Jayasinghe Arachchige, Jeewanie | Nae, Teodora ",Datamanagement & Biometrics | Formal Methods and Tools,https://doi.org/10.1109/FIT57066.2022.00049,,6,225-230,0.0,2023-05-24 17:00:55.055,Article,,,Conference contribution,2023,Open,"Support vector machines | Data integrity | Medical services | Training | 2023 OA procedure | , Biological system modeling | COVID-19 | Pandemics",2024-03-13 15:48:58.442,Scopus,"19th International Conference on Frontiers of Information Technology, FIT 2022",,,3027178 | 3074846 | 284889326,IEEE,Not set,,,,,
306421990,2023-01-01,2023-01-01,,Investigating Aha Moment Through Process Mining,"Bukhsh, Faiza Allah | Wang, Shenghui","Ahmad, Usman  | Bukhsh, Faiza Allah | Chiang, Wan-Hsuan | Wang, Shenghui",Datamanagement & Biometrics | Human Media Interaction,https://doi.org/10.5220/0011848800003467,,9,164-172,0.0,2023-05-24 12:04:23.687,,,,Conference contribution,2023,Open,,2024-01-02 02:52:14.575,,,,,3074846 | 149955026,,Not set,,,,,
306198007,2023-04-12,2023-04-12,,Miljoenen euro’s subsidie voor bouw eerste onafhankelijke chipfabriek in Twente,"Nauta, Bram | Rijnders, Augustinus Josephus Helene Maria","Nauta, Bram | Rijnders, A.J.H.M. | Waanders, Erwin",Digital Society Institute | Inorganic Materials Science | Integrated Circuit Design | MESA+ Institute | Mesa+,,,,,0.0,2023-05-23 17:28:43.091,,,,Article,2023,Open,,2023-06-16 11:42:41.764,,,Twentsche Courant Tubantia,,3043189 | 3099222,,Not set,Wegener Tijdschriften Groep BV,,,,
306197801,2023-05-15,2023-05-15,,Een nieuwe chipfabriek en 1000 nieuwe banen: subsidie 165 miljoen stimulans Twentse chipindustrie,"Nauta, Bram","Kuitert, Gerben | Nauta, Bram",Digital Society Institute | Integrated Circuit Design | MESA+ Institute,,,,,0.0,2023-05-23 17:24:16.613,,,,Article,2023,Open,,2023-07-05 08:13:17.789,,,Twentsche Courant Tubantia,,3043189,,Not set,Wegener Tijdschriften Groep BV,,,,
306187974,2023-01-01,,,Characterization of Electrical Properties of Direct Ink Written Silver Ink,"Jonkers, Heime | Kosmas, Dimitrios | Krijnen, Gijsbertus J.M.","Idzenga, Jelle | Jonkers, Heime | Kosmas, Dimitrios | Krijnen, Gijs",Digital Society Institute | Robotics and Mechatronics | TechMed Centre,https://doi.org/10.5162/SMSI2023/P68,,413,412,0.0,2023-05-23 14:41:56.055,,,,Paper,2023,Open,3D printed Sensors | Silver Ink | Fused Deposition Modeling | Direct-ink Writing | Strain Gauge,2023-05-23 15:15:17.639,,"Sensor and Measurement Science International Conference, SMSI 2023",,,3072694 | 237721114 | 278462690,,Not set,,,,,
306181217,2023-06-14,2023-06-14,,Everything in Its Right Place,"Sommese, Raffaele","Sommese, Raffaele",Design and Analysis of Communication Systems,https://doi.org/10.3990/1.9789036556699,,186,,0.0,2023-05-23 12:30:44.449,thesis-ebook,,,"PhD Thesis - Research UT, graduation UT",2023,Open,DDoS | Anycast | DDoS attack mitigation | DNS,2023-06-01 05:54:50.985,,,,,74739103,University of Twente,Not set,,,,,
306179572,2023-06-02,2023-06-02,,Efficient start-up of crystal oscillators,"Lechevallier, Joeri Boris","Lechevallier, Joeri Boris",Integrated Circuit Design,https://doi.org/10.3990/1.9789036555517,,125,,0.0,2023-05-23 12:06:46.761,Thesis J.B. Lechevallier,,,"PhD Thesis - Research UT, graduation UT",2023,Open,,2023-05-26 11:50:55.571,,,,,3113240,University of Twente,Not set,,,,,
305688558,2023-05-04,2023-06-15,2023-05-04,Validity of chronometric TMS for probing the time-course of word production: a modified replication,"Cameron, Ian Gordon Macdonald","Cameron, Ian | Indefrey, Peter | Jodzio, Adrian | Piai, Vitória | Verhagen, Lennart",Biomedical Signals and Systems,https://doi.org/10.1093/cercor/bhad081,,14,7816-7829,0.0,2023-05-17 14:38:09.417,bhad081,,,Article,2023,Open,,2023-12-27 09:44:01.102,crossref,,Cerebral cortex,1047-3211,149954918,,False,Oxford University Press,,,,
305623334,,,,"Self-sensing properties of continuous carbon fiber reinforced, 3D-printed beams","Dijkshoorn, Alexander Pascal | Krijnen, Gijsbertus J.M. | Stramigioli, Stefano","Dijkshoorn, Alexander | Krijnen, Gijs | Schaaij, Jonathan | Stramigioli, Stefano",Robotics and Mechatronics | TechMed Centre,https://doi.org/10.5162/SMSI2023/P63,,,,0.0,2023-05-16 21:35:42.288,SMSI2023Schaaij,,,Conference contribution,2023,Open,continuous carbon fiber | self-sensing structures | piezoresistivity | 3D-Printing | strain gauge,2023-11-09 08:29:37.412,,"Sensor and Measurement Science International Conference, SMSI 2023",,,3029195 | 3072694 | 136834600,,Not set,,,,,
305622990,,,,In-Situ Monitoring for Fused Filament Fabrication by means of Multi-Electrode Resistance Measurements,"Dijkshoorn, Alexander Pascal | Jonkers, Heime | Krijnen, Gijsbertus J.M. | Stramigioli, Stefano","Dijkshoorn, Alexander | Jonkers, Heime | Krijnen, Gijs | Neuvel, Patrick | Stramigioli, Stefano",Robotics and Mechatronics | TechMed Centre,https://doi.org/10.5162/SMSI2023/P24,,,,0.0,2023-05-16 21:29:38.1,SMSI_2023_In_Situ,,,Conference contribution,2023,Open,Process monitoring | 3D-Printing | In-situ | Electrical resistance | Fused filament fabrication,2023-11-09 08:28:39.58,,"Sensor and Measurement Science International Conference, SMSI 2023",,,3029195 | 3072694 | 136834600 | 278462690,,Not set,,,,,
305609572,2023-05-11,2023-05-11,,A Hardware-Based Bidirectional Power Flow Decoupling Approach for Multi-Active-Bridge Converters,"Batista Soeiro, Thiago | Koohi, Peyman | Venugopal, Prasanth","Clare, Jon C. | Koohi, Peyman | Rivera, Marco | Soeiro, Thiago Batista | Venugopal, Prasanth | Watson, Alan J. | Wheeler, Patrick W.",Power Electronics,https://doi.org/10.1109/ESARS-ITEC57127.2023.10114906,https://ieeexplore.ieee.org/document/10114906/,7,1-7,0.0,2023-05-16 16:41:20.3,A_Hardware-Based_Bidirectional_Power_Flow_Decoupling_Approach_for_Multi-Active-Bridge_Converters,,10114906,Conference contribution,2023,Open,Bridges | Inductance | Fault tolerant systems | Transportation | Inductors | Bidirectional power flow | Fault tolerance,2024-01-03 15:22:26.013,Ieee,"6th IEEE International Conference on Electrical Systems for Aircraft, Railway, Ship Propulsion and Road Vehicles & International Transportation Electrification Conference, ESARS-ITEC 2023",,,196091258 | 276390452 | 286287169,IEEE,Not set,,,,,
304871094,2021-01-06,2021-01-06,,Use and effect of web-based embodied conversational agents for improving eating behavior and decreasing loneliness among community-dwelling older adults,"Kramer, Lean | van Velsen, Lex Stefan","Kramer, Lean L. | Mulder, Bob C. | de Vet, Emely | van Velsen, Lex",Biomedical Signals and Systems,https://doi.org/10.2196/22186,http://www.scopus.com/inward/record.url?scp=85099217213&partnerID=8YFLogxK,,,0.0,2023-05-09 13:53:50.77,PDF (1),,e22186,Article,2021,Open,Eating behavior | Health behavior change | Embodied conversational agent | Loneliness | Older adults,2024-01-02 05:02:04.312,Scopus,,JMIR research protocols,1929-0748,3131923 | 276170458,,True,JMIR Publications,,,,
304870754,2022-04-01,2022-04-01,,Use and Effect of Embodied Conversational Agents for Improving Eating Behavior and Decreasing Loneliness Among Community-Dwelling Older Adults,"Kramer, Lean | van Velsen, Lex Stefan","Clark, Jenna L. | De Vet, Emely | Kramer, Lean L. | Mulder, Bob C. | Van Velsen, Lex",Biomedical Signals and Systems,https://doi.org/10.2196/33974,http://www.scopus.com/inward/record.url?scp=85128485555&partnerID=8YFLogxK,,,0.0,2023-05-09 13:48:06.666,PDF,,e33974,Article,2022,Open,eating behavior | eHealth | user experience | online intervention | eating habits | embodied conversational agent | lifestyle change | older adult,2024-01-16 09:32:59.631,Scopus,,JMIR Formative Research,2561-326X,3131923 | 276170458,,True,JMIR Publications,,,,
304776966,2023-07-01,2023-07-01,,Light-driven urea oxidation for a wearable artificial kidney,"Mei, Bastian Timo | Mul, Guido | Odijk, Mathieu | Paradelo Rodriguez, Ainoa | Vollenbroek, Jeroen Christiaan","Gerritsen, Karin G.F. | Mei, Bastian T. | Mul, Guido | Odijk, Mathieu | Paradelo Rodriguez, Ainoa | Verhaar, Marianne C. | Vollenbroek, Jeroen C.",Biomedical and Environmental Sensorsystems | MESA+ Institute | Photocatalytic Synthesis,https://doi.org/10.1016/j.cattod.2023.114163,http://www.scopus.com/inward/record.url?scp=85154072862&partnerID=8YFLogxK,,,0.0,2023-05-08 13:50:12.957,Article,,114163,Article,2023,Open,Selective urea oxidation | Wearable artificial kidney | UT-Hybrid-D | Photo-electrocatalysis,2024-01-15 12:12:35.308,Scopus,,Catalysis today,0920-5861,3038015 | 3119172 | 3126929 | 3140675 | 97774043,,False,Elsevier,,,,
304339142,2023-05-26,2023-05-26,,"Linearization techniques for wideband, low-noise, CMOS software-defined radio receivers","Kundur Subramaniyan, H.","Kundur Subramaniyan, H.",Integrated Circuit Design,https://doi.org/10.3990/1.9789036556590,,137,,0.0,2023-05-03 12:26:47.528,thesis_H_Kundur Subramaniyan,,,"PhD Thesis - Research UT, graduation UT",2023,Open,,2023-05-10 09:50:20.184,,,,,3075444,University of Twente,Not set,,,,,
304227399,2023-04-07,2023-08-01,2023-04-07,Voltage/Current Doubler Converter for Electric Vehicle Wireless Charging Employing Bipolar Pads,"Batista Soeiro, Thiago","Bauer, Pavol | Grazian, Francesca | Soeiro, Thiago Batista",Power Electronics,https://doi.org/10.1109/JESTPE.2023.3265402,,14,4549-4562,0.0,2023-05-02 09:19:19.516,Voltage_Current_Doubler_Converter_for_Electric_Vehicle_Wireless_Charging_Employing_Bipolar_Pads,,10097283,Article,2023,Open,Inverters | Coils | Voltage | 2023 OA procedure | Batteries | Wireless communication | Modulation | Inductive charging,2024-01-03 01:33:17.542,Ieee,,IEEE Journal of Emerging and Selected Topics in Power Electronics,2168-6785,286287169,,False,IEEE,,,,
304227321,2023-03-08,,2023-03-08,Multi-objective Design and Benchmark of Wide Voltage Range Phase-Shift Full Bridge DC/DC Converters for EV Charging Application,"Batista Soeiro, Thiago","Bauer, Pavol | Lyu, Dingsihao | Soeiro, Thiago Batista",Power Electronics,https://doi.org/10.1109/TTE.2023.3254203,,1,,0.0,2023-05-02 09:18:30.052,Article,,10064184,Article,2023,Open,Rectifiers | Electric vehicle charging | Benchmark testing | Costs | Voltage | 2023 OA procedure | Batteries | Correlation,2024-02-16 11:00:23.946,Ieee,,IEEE Transactions on Transportation Electrification,2332-7782,286287169,,False,IEEE,,,,
304224781,2022-12-26,2023-04-01,2022-12-26,Three-Mode Variable-Frequency ZVS Modulation for Four-Switch Buck+Boost Converters With Ultra-high Efficiency,"Batista Soeiro, Thiago","Bauer, Pavol | Dong, Jianning | Soeiro, Thiago Batista | Yao, Yu | Yu, Guangyao | Zhu, Gangwei",Power Electronics,https://doi.org/10.1109/TPEL.2022.3231969,https://research.tudelft.nl/en/publications/51aa1b7a-dad7-4616-ab5b-3e4fee05fafb,15,4805 - 4819,0.0,2023-05-02 08:45:01.17,Three-Mode_Variable-Frequency_ZVS_Modulation_for_Four-Switch_BuckBoost_Converters_With_Ultra-High_Efficiency (3),,,Article,2023,Open,2023 OA procedure,2024-03-13 11:37:25.869,ORCID,,IEEE Transactions on Power Electronics,0885-8993,286287169,,False,IEEE,,,,
