pureid,date_earliest_published,date_published,date_eprint_first_online,title,ut_authors,all_authors,orgs,dois,other_links,pagescount,pages,apc_paid_amount,date_created,file_names,other_files,article_number,item_type,year,open_access,keywords,last_modified,import_source,event,journal_title,issn,author_pureids,publisher_other,is_doaj,publisher_journal,linked_dataset_title,linked_dataset_pureid,linked_dataset_doi,linked_dataset_url
265395338,2019-12-01,2019-12-01,,A Digital On-Line Monitor for Detecting Intermittent Resistance Faults at Board Level,"Ebrahimi, Hassan | Kerkhoff, Hans Gerard","Ebrahimi, Hassan | Kerkhoff, Hans G.",Computer Architecture Design and Test for Embedded Systems | Digital Society Institute,https://doi.org/10.1142/S0218126619400036,http://www.scopus.com/inward/record.url?scp=85065740028&partnerID=8YFLogxK,,,0.0,2021-09-09 09:59:43.683,s0218126619400036,,1940003,Article,2019,Closed,intermittent fault detection | n/a OA procedure | intermittent resistive faults | no faults found | Reliability | board-level fault detection,2024-01-06 20:25:06.602,Scopus,,"Journal of circuits, systems and computers",0218-1266,3099435 | 275253585,,False,World Scientific Press,,,,
265148419,2021-09-24,2021-09-24,,Making DNSSEC Future Proof,"Müller, Moritz Christian","Müller, Moritz Christian",Design and Analysis of Communication Systems | Digital Society Institute,https://doi.org/10.3990/1.9789036551816,,196,,0.0,2021-09-01 09:30:49.072,Thesis M.C. Müller,,,"PhD Thesis - Research UT, graduation UT",2021,Open,DNSSEC | Quantum cryptography | Cryptography | DNS | Operations,2021-12-16 14:14:18.861,,,,,3043357,University of Twente,Not set,,,,,
265126270,2021-07-27,2022-08-01,2021-07-27,Stochastic String Stability of Vehicle Platoons via Cooperative Adaptive Cruise Control With Lossy Communication,"Acciani, Francesco  | Frasca, Paolo  | Heijenk, Gerhard Jan | Stoorvogel, Antonie Arij","Acciani, Francesco | Frasca, Paolo | Heijenk, Geert | Stoorvogel, Anton A.",Design and Analysis of Communication Systems | Digital Society Institute | Hybrid Systems,https://doi.org/10.1109/TITS.2021.3097199,http://www.scopus.com/inward/record.url?scp=85112621967&partnerID=8YFLogxK,11,10912-10922,0.0,2021-08-31 17:16:26.095,Acciani_2021_Stochastic,,,Article,2022,Open,Vehicle dynamics | Packet loss | Cruise control | Propagation losses | string stability. | 22/2 OA procedure | Delays | Automatic control | Stochastic processes | Autonomous vehicles | Stability criteria,2024-01-06 20:02:46.219,Scopus,,IEEE transactions on intelligent transportation systems,1524-9050,3018092 | 3068124 | 3080657 | 3130342,,False,IEEE,,,,
265121306,2021-08-05,2021-08-05,,"On Correctness, Precision, and Performance in Quantitative Verification - QComp 2020 Competition Report","Budde, Carlos Esteban | Hartmanns, Arnd","Budde, Carlos E. | Hartmanns, Arnd | Klauck, Michaela | Kretínský, Jan | Parker, David | Quatmann, Tim | Turrini, Andrea | Zhang, Zhen",Digital Society Institute | Formal Methods and Tools,https://doi.org/10.1007/978-3-030-83723-5_15,,26,216-241,0.0,2021-08-31 12:14:45.565,Budde2020on,,,Conference contribution,2021,Open,,2024-01-06 20:01:22.457,Bibtex,"9th International Symposium on Leveraging Applications of Formal Methods, ISoLA 2020",,,3050376 | 17116707,Springer,Not set,,,,,
265121232,2020-01-01,2020-01-01,,ARCH-COMP20 Category Report: Stochastic Models,"Hartmanns, Arnd | Remke, Anne Katharina Ingrid","Abate, Alessandro | Blom, Henk | Cauchi, Nathalie | Delicaris, Joanna | Hartmanns, Arnd | Khaled, Mahmoud | Lavaei, Abolfazl | Pilch, Carina | Remke, Anne | Schupp, Stefan | Shmarov, Fedor | Soudjani, Sadegh | Vinod, Abraham P. | Wooding, Ben | Zamani, Majid | Zuliani, Paolo",Digital Society Institute | Formal Methods and Tools | Mathematics of Operations Research,https://doi.org/10.29007/mqzc,,31,76-106,0.0,2021-08-31 12:13:37.36,Abate-Arch-comp-category-report-stochasti,,,Conference contribution,2020,Open,,2024-01-06 20:01:22.433,Bibtex,"7th International Workshop on Applied Verification of Continuous and Hybrid Systems, ARCH 2020",,,3050376 | 3093021,EasyChair,Not set,,,,,
265121107,2021-08-19,2021-08-19,,Probabilistic Verification for Reliability of a Two-by-Two Network-on-Chip System,"Hartmanns, Arnd","Basu, Prabal | Chakraborty, Koushik | Hartmanns, Arnd | Lewis, Benjamin | Roberts, Riley | Roy, Sanghamitra | Zhang, Zhen",Digital Society Institute | Formal Methods and Tools,https://doi.org/10.1007/978-3-030-85248-1_16,,17,232-248,0.0,2021-08-31 12:11:27.271,Roberts2021probabilistic,,,Conference contribution,2021,Open,,2024-01-06 20:01:22.408,Bibtex,"26th International Conference on Formal Methods for Industrial Critical Systems, FMICS 2021",,,3050376,Springer,Not set,,,,,
265121001,2021-08-19,2021-08-19,,Tweaking the Odds in Probabilistic Timed Automata,"Hartmanns, Arnd | Katoen, Joost P. | Kohlen, Bram","Hartmanns, Arnd | Katoen, Joost-Pieter | Kohlen, Bram | Spel, Jip",Digital Society Institute | Formal Methods and Tools,https://doi.org/10.1007/978-3-030-85172-9_3,,20,39-58,0.0,2021-08-31 12:10:09.69,Article,,,Conference contribution,2021,Open,,2024-01-06 20:01:22.383,Bibtex,"18th International Conference on Quantitative Evaluation of Systems, QEST 2021",,,3050376 | 3118222 | 252028799,Springer,Not set,,,,,
265120944,2021-04-22,2021-04-22,,Symblicit exploration and elimination for probabilistic model checking,"Hahn, Ernst Moritz | Hartmanns, Arnd","Hahn, Ernst Moritz | Hartmanns, Arnd",Digital Society Institute | Formal Methods and Tools,https://doi.org/10.1145/3412841.3442052,,9,1798-1806,0.0,2021-08-31 12:08:17.947,Hahn-2021-Symblicit,,,Conference contribution,2021,Open,,2024-01-06 20:01:22.357,Bibtex,"36th Annual ACM Symposium on Applied Computing, SAC 2021",,,3050376 | 206720091,Association for Computing Machinery,Not set,,,,,
265120863,2021-05-19,2021-05-19,,Balancing Wind and Batteries: Towards Predictive Verification of Smart Grids,"Hartmanns, Arnd","Badings, Thom S. | Hartmanns, Arnd | Jansen, Nils | Suilen, Marnix",Digital Society Institute | Formal Methods and Tools,https://doi.org/10.1007/978-3-030-76384-8,,18,1-18,0.0,2021-08-31 12:06:06.189,2101.12496 | Badings2021_Chapter_BalancingWindAndBatteriesTowar,,,Conference contribution,2021,Open,,2024-01-06 20:01:22.324,Bibtex,"13th International Symposium on NASA Formal Methods, NFM 2021",,,3050376,Springer Nature,Not set,,,,,
265088959,2021-07-08,2021-07-08,,Teaching Design by Contract using Snap!,"Huisman, Marieke | Monti, Raúl Enrique","Huisman, Marieke | Monti, Raul E.",Formal Methods and Tools,https://doi.org/10.1109/SEENG53126.2021.00007,http://www.scopus.com/inward/record.url?scp=85113222706&partnerID=8YFLogxK,5,1-5,0.0,2021-08-30 09:18:19.622,Teaching_Design_by_Contract_using_Snap,,9474640,Conference contribution,2021,Open,education | software | 22/2 OA procedure | verification,2024-01-06 19:52:59.824,Scopus,"3rd International Workshop on Software Engineering Education for the Next Generation, SEENG 2021",,,3108271 | 117759869,IEEE,Not set,,,,,
265088880,2021-07-11,2021-07-13,2021-07-11,IntelliJML,"Huisman, Marieke | van Dijk, Tom","Dijk, Tom Van | Huisman, Marieke | Monteiro, Steven | Sokolovas, Erikas | Wittingen, Ellen",Digital Society Institute | Formal Methods and Tools,https://doi.org/10.1145/3464971.3468423,http://www.scopus.com/inward/record.url?scp=85113224960&partnerID=8YFLogxK,4,39-42,0.0,2021-08-30 09:17:51.435,IntelliJML,,,Conference contribution,2021,Open,JML | Plugin | IDE | IntelliJ IDEA | Java | Interactive Development Environment | Error checking | Java Modelling Language,2024-01-06 19:52:59.794,Scopus,"23rd ACM International Workshop on Formal Techniques for Java-Like Programs, FTfJP 2021, co-located with ECOOP/ISSTA 2021",,,3108271 | 3110389,Association for Computing Machinery,Not set,,,,,
264972035,2020-01-01,2020-01-01,,STBins,"Bloemen, Vincent ","Bloemen, Vincent | Qi, Ji | Van De Wetering, Huub | Van Wijk, Jarke | Wang, Shihan",Formal Methods and Tools,https://doi.org/10.1109/TVCG.2019.2934289,http://www.scopus.com/inward/record.url?scp=85075633114&partnerID=8YFLogxK,10,1054-1063,0.0,2021-08-26 13:18:56.621,Qi-2019-Stbins-visual-tracking-and-comparis,,8805450,Article,2020,Closed,n/a OA procedure | data sequence | time series data | Visualization,2023-10-21 12:49:12.644,Scopus,,IEEE transactions on visualization and computer graphics,1077-2626,3108567,,False,IEEE,,,,
264970462,2019-03-01,2019-03-01,,DIVVY,"Ozceylan, Baver","Baykal, Buyurman | Ozceylan, Baver | Unlu, Berk",Design and Analysis of Communication Systems | Digital Society Institute,https://doi.org/10.1109/TGCN.2018.2879873,http://www.scopus.com/inward/record.url?scp=85067526840&partnerID=8YFLogxK,10,170-179,0.0,2021-08-26 12:03:04.3,Unlu-2019-Divvy-an-efficient-shared-cell-sche,,8527560,Article,2019,Open,22/4 OA procedure | 6TiSCH | TSCH | shared cell scheduling | energy efficiency | Internet of Things (IoT) | industrial networks,2024-01-06 19:48:48.482,Scopus,,IEEE Transactions on Green Communications and Networking,,53485589,,False,IEEE,,,,
264967649,2020-12-07,2020-12-07,,Highly energy efficient animal mobility driven BLE beacon advertising control for wildlife monitoring,"Ayele, Eyuel Debebe | Seraj, Fatjon ","Ayele, Eyuel | Seraj, Fatjon",Pervasive Systems,https://doi.org/10.1109/SysCon47679.2020.9275660,http://www.scopus.com/inward/record.url?scp=85098912681&partnerID=8YFLogxK,,,0.0,2021-08-26 10:02:28.272,Ayele-2020-Highly-energy-efficient-animal-mobi,,09275660,Conference contribution,2020,Closed,IoT | Wild-life | BLE | n/a OA procedure | Beacon | Internet of Things | Self-organizing Maps | Energy | Monitoring,2024-01-06 19:47:24.819,Scopus,"14th Annual IEEE International Systems Conference, SYSCON 2020",,,3057072 | 3083323,IEEE,Not set,,,,,
264967427,2020-03-30,2020-03-30,,Architecture and prototype implementation for process-aware intrusion detection in electrical grids,"Chromik, Justyna Joanna | Remke, Anne Katharina Ingrid","Chromik, Justyna Joanna | Flosbach, Robert | Remke, Anne Katharina Ingrid",Design and Analysis of Communication Systems,https://doi.org/10.1109/SRDS47363.2019.00015,,,,0.0,2019-06-26 23:26:21.767,Flosbach-2019-Architecture-and-prototype-implemen,,,Conference contribution,2020,Closed,n/a OA procedure | power distribution | SCADA | Zeek | process-aware | Intrusion detection,2024-01-06 19:47:24.793,,"38th IEEE International Symposium on Reliable Distributed Systems, SRDS 2019",,,3092738 | 3093021,IEEE,Not set,,,,,
264955058,2021-09-09,2021-09-09,,Atelier – Tutor Moderated Comments in Programming Education,"Fehnker, Ansgar | Mader, Angelika H.","Fehnker, Ansgar | Mader, Angelika H. | Rump, Arthur",Digital Society Institute | Formal Methods and Tools | Human Media Interaction,https://doi.org/10.1007/978-3-030-86436-1_39,,5,379-383,0.0,2021-08-25 22:41:02.095,Fehnker2021atelier,,,Conference contribution,2021,Open,,2024-01-06 19:47:24.71,,,,,3036773 | 3138992,Springer,Not set,,,,,
264925608,2019-08-01,2019-08-01,,Non-functional Requirements Prioritization,"Bukhsh, Faiza Allah","Allah Bukhsh, Faiza | Ijaz, Khush Bakht | Inayat, Irum",Datamanagement & Biometrics | Digital Society Institute,https://doi.org/10.1109/SEAA.2019.00064,http://www.scopus.com/inward/record.url?scp=85075968449&partnerID=8YFLogxK,8,379-386,0.0,2021-08-24 14:29:35.843,Ijaz-2019-Non-functional-requirements-priorit,,8906708,Conference contribution,2019,Closed,quality attributes | systematic literature review | non-functional requirements | quality requirements,2024-01-06 19:44:37.385,Scopus,"45th Euromicro Conference on Software Engineering and Advanced Applications, SEAA 2019",,,3074846,IEEE,Not set,,,,,
264921573,2021-07-09,2021-07-09,,Automated Assessment of Learning Objectives in Programming Assignments,"Fehnker, Ansgar | Mader, Angelika H.","Fehnker, Ansgar | Mader, Angelika | Rump, Arthur",Digital Society Institute | Formal Methods and Tools | Human Media Interaction,https://doi.org/10.1007/978-3-030-80421-3_33,http://www.scopus.com/inward/record.url?scp=85112248847&partnerID=8YFLogxK,11,299-309,0.0,2021-08-24 11:40:43.805,Rump-2021-Automated-assessment-of-learning-ob,,,Conference contribution,2021,Open,Automated feedback | Programming education | Automated assessment,2024-02-11 00:30:22.101,Scopus,"17th International Conference on Intelligent Tutoring Systems, ITS 2021",,,3036773 | 3138992,Springer,Not set,,,,,
264921496,2020-04-26,2020-04-26,,Preface,"Fehnker, Ansgar","Fehnker, Ansgar | Garavel, Hubert",Digital Society Institute | Formal Methods and Tools,,http://www.scopus.com/inward/record.url?scp=85085706631&partnerID=8YFLogxK,,,0.0,2021-08-24 11:39:58.72,,,,Editorial,2020,Open,,2024-01-06 19:43:13.937,Scopus,"4th Workshop on Models for Formal Analysis of Real Systems, MARS 2020","Electronic Proceedings in Theoretical Computer Science, EPTCS",2075-2180,3036773,,True,Open Publishing Association,,,,
264781711,2021-08-19,2021-08-19,,Modular Transformation of Java Exceptions Modulo Errors,"Huisman, Marieke | Lathouwers, Sophie Apollonia Maria | Rubbens, Robert Benjamin","Huisman, Marieke | Lathouwers, Sophie | Rubbens, Robert",Digital Society Institute | Formal Methods and Tools,https://doi.org/10.1007/978-3-030-85248-1_5,,18,67-84,0.0,2021-08-20 10:10:37.496,10.1007_978-3-030-85248-1_5,,,Chapter,2021,Open,,2024-01-06 19:40:26.172,ORCID,"26th International Conference on Formal Methods for Industrial Critical Systems, FMICS 2021",,,3108271 | 74738964 | 196091364,Springer,Not set,,Data accompanied to the paper: Modular Transformation of Java Exceptions Modulo Errors,302129731,10.4121/14905251,https://data.4tu.nl/articles/_/14905251 | https://data.4tu.nl/articles/_/14905251/1
264756454,2021-08-17,2021-08-17,,A Dynamic Reconfigurable Architecture for Hybrid Spiking and Convolutional FPGA-Based Neural Network Designs,"Alachiotis, Nikolaos | Irmak, Hasan | Ziener, Daniel Michael","Alachiotis, Nikolaos | Corradi, Federico  | Detterer, Paul  | Irmak, Hasan | Ziener, Daniel",Computer Architecture Design and Test for Embedded Systems | Digital Society Institute,https://doi.org/10.3390/jlpea11030032,,,,0.0,2021-08-19 08:58:39.212,Irmak-2021-A-dynamic-reconfigurable-architectu,,32,Article,2021,Open,UT-Gold-D,2023-12-23 19:07:24.482,,,Journal of Low Power Electronics and Applications,,22913818 | 196091272 | 220858869,,True,MDPI,,,,
264738024,2021-08-10,2021-08-10,,Modelling activation of congestion control for estimating channel load in vehicular networks,"Chandramohan, Aashik | Heijenk, Gerhard Jan","Chandramohan, Aashik | Heijenk, Geert",Design and Analysis of Communication Systems | Digital Society Institute,https://doi.org/10.1109/WD52248.2021.9508285,,8,,0.0,2021-08-18 14:11:59.864,10.1109_wd52248.2021.9508285,,9508285,Conference contribution,2021,Open,Vehicular ad hoc networks | Arteries | Wireless communication | Channel estimation | Estimation | Markov processes | Road transportation,2024-01-04 07:55:45.04,Ieee,"12th Wireless Days Conference, WD 2021",,,3130342 | 53485168,IEEE,Not set,,,,,
264665111,2021-01-01,2021-01-01,,An energy-efficient FPGA-based convolutional neural network implementation,"Alachiotis, Nikolaos | Irmak, Hasan | Ziener, Daniel Michael","Alachiotis, Nikolaos | Irmak, Hasan | Ziener, Daniel",Computer Architecture Design and Test for Embedded Systems | Digital Society Institute,https://doi.org/10.1109/SIU53274.2021.9477823,http://www.scopus.com/inward/record.url?scp=85111416634&partnerID=8YFLogxK,,,0.0,2021-08-15 10:36:05.286,Irmak2021energy-efficient,,9477823,Conference contribution,2021,Open,FPGA | Accelerator | LeNet | CNN,2024-01-06 19:36:14.733,Scopus,"29th IEEE Conference on Signal Processing and Communications Applications, SIU 2021",,,22913818 | 196091272 | 220858869,IEEE,Not set,,,,,
264664953,2021-04-27,2021-07-01,2021-04-27,Accelerating Phylogenetics Using FPGAs in the Cloud,"Alachiotis, Nikolaos","Alachiotis, Nikolaos | Amourgianos, Vasilis | Bokalidis, Tasos | Brokalakis, Andreas | Ioannidis, Sotiris  | Malakonakis, Pavlos",Computer Architecture Design and Test for Embedded Systems | Digital Society Institute,https://doi.org/10.1109/MM.2021.3075848,,7,24-30,0.0,2021-08-15 10:12:43.458,Accelerating_Phylogenetics_Using_FPGAs_in_the_Cloud,,9416903,Article,2021,Open,,2024-01-06 19:34:51.428,,,IEEE micro,0272-1732,196091272,,False,IEEE,,,,
264664881,2021-06-10,2021-10-01,2021-06-10,quickLD,"Alachiotis, Nikolaos","Alachiotis, Nikolaos | Low, Tze Meng | Pavlidis, Pavlos | Theodoris, Charalampos",Computer Architecture Design and Test for Embedded Systems | Digital Society Institute,https://doi.org/10.1111/1755-0998.13438,,8,2580-2587,0.0,2021-08-15 10:03:33.066,1755-0998.13438,,,Article,2021,Open,UT-Hybrid-D,2024-01-13 21:03:03.397,,,Molecular Ecology Resources,1755-098X,196091272,,False,Wiley-Blackwell,,,,
264556185,2020-01-01,2020-01-01,,Praktijkboek triple problematiek,"van der Nagel, Johanna Elisabeth Laetitia","Didden, Robert | van Duijvenbode, Neomi | van der Nagel, Joanneke",Human Media Interaction,,https://www.swpbook.com/boeken/1/geestelijke-gezondheidszorg/2071/praktijkboek-triple-problematiek,184,,0.0,2021-08-13 17:06:48.82,Front Matter,,,Book,2020,Open,,2021-11-01 05:32:12.624,,,,,27264981,SWP Uitgeverij,Not set,,,,,
264555633,2021-07-14,2021-07-14,,Consommation de substances chez les personnes en situation de déficience intellectuelle,"van der Nagel, Johanna Elisabeth Laetitia","Van Der Nagel, Joanne | Veltman, Ruben | van Dijk, Marike | van Horsen, Saskia",Human Media Interaction,,,23,21,0.0,2021-08-13 16:49:19.872,,,,Article,2021,Closed,n/a OA procedure,2022-05-11 13:11:10.784,,,Dépendences,,27264981,,Not set,GREA,,,,
264554910,2020-01-01,2020-01-01,,Sucht und kognitive Beeinträchtigung in den Niederlanden,"van der Nagel, Johanna Elisabeth Laetitia","VanDerNagel, Joanne | van Horsen, Saskia",Human Media Interaction,,,,,0.0,2021-08-13 16:11:25.108,,,,Chapter,2020,None,,2021-11-01 05:32:12.383,,,,,27264981,Seismo Verlag,Not set,,,,,
264554850,2020-01-01,2020-01-01,,Treatment of substance abuse in dual diagnosis,"van der Nagel, Johanna Elisabeth Laetitia","Delforterie, Monique | Didden, Robert | Otten, Roy | Poelen, Evelien | VanDerNagel, Joanne | van Duijvenbode, Neomi",Human Media Interaction,https://doi.org/10.1007/978-3-030-46835-4_32,,,549-563,0.0,2021-08-13 16:06:44.247,Didden2020treatment,,,Chapter,2020,Closed,n/a OA procedure,2022-06-28 09:49:32.856,,,,,27264981,Springer,Not set,,,,,
264554197,2019-04-03,2019-04-03,,The challenged addict,"van der Nagel, Johanna Elisabeth Laetitia","VanDerNagel, Joanne",Human Media Interaction,https://doi.org/10.1080/19315864.2019.1608485,,,95-96,0.0,2021-08-13 15:23:56.291,,,,Book/Film/Article review,2019,Closed,,2021-08-17 14:02:02.951,ORCID,,Journal of Mental Health Research in Intellectual Disabilities,1931-5864,27264981,,False,Taylor & Francis,,,,
264553996,2021-06-14,2022-06-01,2021-06-14,Development of a personalised substance use disorder treatment for people with mild intellectual disabilities or borderline intellectual functioning,"van der Nagel, Johanna Elisabeth Laetitia","Didden, Robert | Gosens, Lotte C.F. | Otten, Roy | Poelen, Evelien A.P. | Schellekens, Arnt F.A. | VanDerNagel, Joanneke E.L. | de Jonge, Jannet M.",Human Media Interaction,https://doi.org/10.3109/13668250.2021.1925529,http://www.scopus.com/inward/record.url?scp=85107984912&partnerID=8YFLogxK,,131-140,0.0,2021-08-13 15:15:18.057,Gosens2021development,,,Article,2022,Open,Borderline intellectual functioning | Intervention mapping | mHealth application | Mild intellectual disability | Personalised treatment | Substance use disorder,2024-01-06 19:34:51.373,Scopus,,Journal of Intellectual and Developmental Disability,1366-8250,27264981,,False,Informa Healthcare,,,,
264303820,2019-09-01,2019-09-01,,Neural Network Based Multiple Object Tracking for Automotive FMCW Radar,"Bekooij, Marco Jan Gerrit | Fatseas, Konstantinos","Bekooij, Marco J.G. | Fatseas, Konstantinos",Computer Architecture Design and Test for Embedded Systems | Digital Society Institute,https://doi.org/10.1109/RADAR41533.2019.171248,http://www.scopus.com/inward/record.url?scp=85084957681&partnerID=8YFLogxK,,,0.0,2021-08-04 14:46:23.402,Fatseas-2019-Neural-network-based-multiple-objec,,9078996,Conference contribution,2019,Closed,Range-Doppler | Deep Neural Network | FMCW,2024-01-06 19:27:52.184,Scopus,"2019 International Radar Conference, RADAR 2019",,,3116482 | 53485089,IEEE,Not set,,,,,
264300352,2020-04-01,2020-04-01,,Protecting Home Networks from Insecure IoT Devices,"Hesselman, Cristian Engelbertus Wilhelmus | Lastdrager, Elmer Evert Hendrik","Davids, Marco | Hesselman, Cristian | Jansen, Jelte | Lastdrager, Elmer",Design and Analysis of Communication Systems,https://doi.org/10.1109/NOMS47738.2020.9110419,http://www.scopus.com/inward/record.url?scp=85086759072&partnerID=8YFLogxK,,,0.0,2021-08-04 11:51:21.17,Lastdrager-2020-Protecting-home-networks-from-insec,,9110419,Conference contribution,2020,Closed,n/a OA procedure | Privacy | Security | Internet of Things | Measurements | Home Networks,2024-01-06 19:26:28.657,Scopus,"17th IEEE/IFIP Network Operations and Management Symposium, NOMS 2020",,,3071439 | 3141237,IEEE,Not set,,,,,
264300033,2020-07-01,2020-07-01,,The DNS in IoT,"Hesselman, Cristian Engelbertus Wilhelmus","April, Tim | Chapin, Lyman | Claffy, Kimberly | Hesselman, Cristian | Kaeo, Merike | Latour, Jacques | McConachie, Andrew | McPherson, Danny | Piscitello, Dave | Rasmussen, Rod | Seiden, Mark",Design and Analysis of Communication Systems,https://doi.org/10.1109/MIC.2020.3005388,http://www.scopus.com/inward/record.url?scp=85087507424&partnerID=8YFLogxK,10,23-32,0.0,2021-08-04 11:32:36.752,Hesselman-2020-The-dns-in-iot-opportunities-risks-,,9133283,Article,2020,Closed,n/a OA procedure | DNS security | IoT security,2024-01-13 20:54:41.896,Scopus,,IEEE internet computing,1089-7801,3071439,,False,IEEE,,,,
264298038,2019-09-26,2019-09-26,,Are darknets all the same? On darknet visibility for security monitoring,"Cardoso de Santanna, José Jair | Ceron, Joao Marcelo | Drago, Idilio","Ceron, Joao | Drago, Idilio | Mellia, Marco | Santanna, Jose J. | Soro, Francesca | Trevisan, Martino",Design and Analysis of Communication Systems,https://doi.org/10.1109/LANMAN.2019.8847113,http://www.scopus.com/inward/record.url?scp=85073155995&partnerID=8YFLogxK,,,0.0,2021-08-04 09:40:00.594,Soro-2019-Are-darknets-all-the-same-on-darkne,,8847113,Conference contribution,2019,Closed,Network telescopes | Darknets | Sinks | Darkspaces,2024-01-20 21:28:42.664,Scopus,"25th IEEE International Symposium on Local and Metropolitan Area Networks, LANMAN 2019",,,3042468 | 3090656 | 24846771,IEEE,Not set,,,,,
264279360,2021-05-21,2021-05-21,,Quantification of In-Hospital Patient Mobilization after Cardiac Surgery using Accelerometers: There is More than Meets the Eye,"Grandjean, Jan G. | Halfwerk, Frank Ruben | Klaassen, Randy | Veltink, Petrus H. | van Delden, Robertus Wilhelmus","Grandjean, J.G. | Halfwerk, F.R. | Klaassen, Randy | Veltink, Peter H. | van Delden, Robby | van Haaren, Jeroen",Biomechanical Engineering | Biomedical Signals and Systems | Digital Society Institute | Human Media Interaction | TechMed Centre,,,1,10,0.0,2021-08-03 13:57:21.144,Programma voorjaarswebinar NVT 21 mei 2021,,,Abstract,2021,Open,,2022-02-17 10:27:31.302,,Voorjaarsvergadering Nederlandse Vereniging voor Thoraxchirurgie 2021,,,3047852 | 3055638 | 3060972 | 3068944 | 3075030,,Not set,,,,,
264276331,2021-05-05,2021-05-05,,Low Dimensional State Representation Learning with Reward-shaped Priors,"Botteghi, Nicolò | Brune, Christoph | Poel, Mannes | Sirmaçek, Beril  | Stramigioli, Stefano","Botteghi, Nicolò | Brune, Christoph | Geijs, Daan | Mersha, Abeje | Obbink, Ruben | Poel, Mannes | Sirmacek, Beril | Stramigioli, Stefano",Applied Analysis | Datamanagement & Biometrics | Digital Society Institute | Robotics and Mechatronics,https://doi.org/10.1109/ICPR48806.2021.9412421,https://ailb-web.ing.unimore.it/icpr/author/1211,8,3736-3743,0.0,2021-01-26 10:55:30.718,Botteghi-2021-Low-dimensional-state-representatio,,9412421,Conference contribution,2021,Open,Robotics | State representation learning | Reinforcement learning | Deep learning,2024-01-06 19:25:04.938,ArXiv,"25th International Conference on Pattern Recognition, ICPR 2020",,,3017802 | 3029195 | 3126773 | 3137054 | 17120368,,Not set,,,,,
264115125,2019-11-01,2019-11-01,,DARS,"Ibrahim, Ahmed Mohammed Youssef | Kerkhoff, Hans Gerard","Ibrahim, Ahmed M.Y. | Kerkhoff, Hans G.",Computer Architecture Design and Test for Embedded Systems | Digital Society Institute,https://doi.org/10.1109/ITC44170.2019.9000112,http://www.scopus.com/inward/record.url?scp=85081600727&partnerID=8YFLogxK,,,0.0,2021-07-28 15:02:03.773,Ibrahim-2019-Dars-an-eda-framework-for-reliabili,,9000112,Conference contribution,2019,Closed,IJTAG | Dependability | Functional safety | IEEE 1687 | Embedded instruments | Reliability,2024-01-06 19:22:17.211,Scopus,"2019 IEEE International Test Conference, ITC 2019",,,3088031 | 3099435,IEEE,Not set,,,,,
264113905,2020-08-10,2020-08-10,,Demo Abstract,"Bayhan, Suzan","Bayhan, Suzan | Gawlowicz, Piotr | Zubow, Anatolij",Design and Analysis of Communication Systems | Digital Society Institute,https://doi.org/10.1109/INFOCOMWKSHPS50562.2020.9162587,http://www.scopus.com/inward/record.url?scp=85091496857&partnerID=8YFLogxK,2,1272-1273,0.0,2021-07-28 14:00:59.823,Gawlowicz-2020-Demo-abstract-cross-technology-comm,,9162587,Conference contribution,2020,Open,Testbed | CTC | 22/3 OA procedure | LTE-U/LAA | WiFi,2024-01-06 19:20:53.936,Scopus,IEEE International Conference on Computer Communications 2020,,,136834846,IEEE,Not set,,,,,
264065421,2021-06-30,2021-11-01,2021-06-30,A fast algorithm for quadratic resource allocation problems with nested constraints,"Gerards, Marco Egbertus Theodorus | Hurink, Johann L. | Schoot Uiterkamp, Martijn Hermannus Hendrik","Gerards, Marco E.T. | Hurink, Johann L. | Schoot Uiterkamp, Martijn H.H.",Computer Architecture Design and Test for Embedded Systems | Mathematics of Operations Research,https://doi.org/10.1016/j.cor.2021.105451,http://www.scopus.com/inward/record.url?scp=85109454347&partnerID=8YFLogxK,,,0.0,2021-07-26 22:35:35.27,Schoot-uiterkamp-2021-A-fast-algorithm-for-quadratic-reso,,105451,Article,2021,Open,Battery | Nested constraints | Quadratic programming | UT-Hybrid-D | Resource allocation | Fast algorithm | Energy,2024-01-06 19:19:29.804,Scopus,,Computers and Operations Research,0305-0548,3085833 | 3090723 | 3107626,,False,Elsevier,,,,
263889412,2020-01-01,2020-01-01,,Nieuwe inzichten over de rol van affordances bij succesvol bewegen,"Postma, Doederus Boëtius Witsius | Reidsma, Dennis","Postma, Dees | Reidsma, Dennis | Zaal, Frank",Digital Society Institute | Human Media Interaction,,https://sport-gericht.nl/site/assets/files/1406/sg_2020_6_01_01_inhoud-1.pdf,4,26-29,0.0,2021-07-21 11:25:11.036,,,,Article,2020,None,,2022-05-12 13:41:05.724,,,Sportgericht,1571-8654,3047058 | 94495882,Uitgeverij Sportgericht,Not set,Uitgeverij Sportgericht,,,,
