pureid,date_earliest_published,date_published,date_eprint_first_online,title,ut_authors,all_authors,orgs,dois,other_links,pagescount,pages,apc_paid_amount,date_created,file_names,other_files,article_number,item_type,year,open_access,keywords,last_modified,import_source,event,journal_title,issn,author_pureids,publisher_other,is_doaj,publisher_journal,linked_dataset_title,linked_dataset_pureid,linked_dataset_doi,linked_dataset_url
278696003,2021-07-01,2021-07-01,,GBHT: Gradient Boosting Histogram Transform for Density Estimation,"Hang, Hanyuan","Cui, Jingyi | Hang, Hanyuan | Lin, Zhouchen | Wang, Yisen",Mathematics of Operations Research,,,,,0.0,2022-04-14 16:30:06.55,cui21c,,,Conference contribution,2021,Open,,2024-01-01 15:18:24.388,,"38th International Conference on Machine Learning, ICML 2021",,,252028822,,Not set,,,,,
278644182,2020-03-21,2020-03-21,,Characterization of a RISC-V Microcontroller Through Fault Injection,"Ottavi, Marco","Asciolla, Dario | Dilillo, Luigi | Melo, Douglas | Menicucci, Alessandra | Ottavi, Marco | Santos, Douglas",,https://doi.org/10.1007/978-3-030-37277-4_11,http://www.scopus.com/inward/record.url?scp=85083303936&partnerID=8YFLogxK,11,91-101,0.0,2022-04-17 08:50:14.193,Asciolla-2020-Characterization-of-a-risc-v-microc,,,Conference contribution,2020,Open,Micronontroller | RISC-V | Fault injection | Simulation,2024-01-07 05:41:22.697,Scopus,"International Conference on Applications in Electronics Pervading Industry, Environment and Society, ApplePies 2019",,,256429677,Springer,Not set,,,,,
278620635,2022-04-04,2022-04-04,,Queues on interacting networks,"Vlasiou, Maria","Vlasiou, Maria",Digital Society Institute | Mathematics of Operations Research,https://doi.org/10.1007/s11134-022-09771-w,http://www.scopus.com/inward/record.url?scp=85127608505&partnerID=8YFLogxK,3,553-555,0.0,2022-04-16 18:05:10.28,Vlasiou-2022-Queues-on-interacting-networks,,,Letter,2022,Open,UT-Hybrid-D | 22/2 OA procedure,2024-01-07 05:41:22.663,Scopus,,Queueing systems,0257-0130,177357807,,False,Springer,,,,
278591206,2022-04-29,2022-04-29,,Surface channel based Coriolis flow sensors with integrated piezoelectric transducers,"Zeng, Yaxiang","Zeng, Yaxiang",Integrated Devices and Systems | MESA+ Institute,https://doi.org/10.3990/1.9789036553636,,135,,0.0,2022-04-15 21:22:30.113,Thesis Yaxiang Zeng,,,"PhD Thesis - Research UT, graduation UT",2022,Open,,2023-01-31 16:05:58.073,,,,,3124865,University of Twente,Not set,,,,,
278582033,2021-11-01,2021-11-01,,A survey of face recognition techniques under occlusion,"Spreeuwers, Lieuwe Jan | Veldhuis, Raymond | Zeng, Dan ","Spreeuwers, Luuk | Veldhuis, Raymond | Zeng, Dan",Datamanagement & Biometrics | Digital Society Institute,https://doi.org/10.1049/bme2.12029,http://www.scopus.com/inward/record.url?scp=85115881126&partnerID=8YFLogxK,26,581-606,0.0,2022-04-15 10:41:56.666,Zeng-2021-A-survey-of-face-recognition-techni,,,Review article,2021,Open,,2024-02-11 10:23:11.693,Scopus,,IET biometrics,2047-4938,3027512 | 3116012 | 3124471,,True,The Institution of Engineering and Technology,,,,
278581959,2021-11-01,2021-11-01,,Occlusion-invariant face recognition using simultaneous segmentation,"Spreeuwers, Lieuwe Jan | Veldhuis, Raymond | Zeng, Dan ","Arendsen, Richard | Spreeuwers, Luuk | Veldhuis, Raymond | Zeng, Dan",Datamanagement & Biometrics | Digital Society Institute,https://doi.org/10.1049/bme2.12036,http://www.scopus.com/inward/record.url?scp=85127387054&partnerID=8YFLogxK,13,679-691,0.0,2022-04-15 10:41:32.822,Zeng-2021-Occlusioninvariant-face-recognition,,,Article,2021,Open,,2024-01-21 07:40:37.065,Scopus,,IET biometrics,2047-4938,3027512 | 3116012 | 3124471,,True,The Institution of Engineering and Technology,,,,
278581828,2022-03-25,2022-05-01,2022-03-25,Automatic Cardiac Structure Contouring for Small Datasets with Cascaded Deep Learning Models,"Veldhuis, Raymond","Crijns, A. P.G. | Oudkerk, M. | Spoor, D. S. | Veldhuis, R. N.J. | Vliegenthart, R. | de Bock, G. H. | van Ooijen, P. M.A. | van den Oever, L. B.",Datamanagement & Biometrics | Digital Society Institute,https://doi.org/10.1007/s10916-022-01810-6,http://www.scopus.com/inward/record.url?scp=85127301017&partnerID=8YFLogxK,,,0.0,2022-04-15 10:41:03.896,Van-den-oever-2022-Automatic-cardiac-structure-contour,,22,Article,2022,Open,X-ray computed tomography | Artificial Intelligence | Heart | Structure segmentation,2024-02-18 11:29:40.672,Scopus,,Journal of medical systems,0148-5598,3124471,,False,Springer,,,,
278581714,2022-01-01,2022-01-01,,A response to the European Data Protection Supervisor ‘Misunderstandings in Biometrics’ by the European Association for Biometrics,"Veldhuis, Raymond","Busch, Christoph | Czajka, Adam | Deravi, Farzin | Drozdowski, Pawel | Gomez-Barrero, Marta | Hasse, Georg | Henniger, Olaf | Kindt, Els | Kolberg, Jascha | Nouak, Alexander | Raja, Kiran | Ramachandra, Raghavendra | Rathgeb, Christian | Salomon, Jean | Veldhuis, Raymond",Datamanagement & Biometrics | Digital Society Institute,https://doi.org/10.1049/bme2.12057,http://www.scopus.com/inward/record.url?scp=85127437960&partnerID=8YFLogxK,8,79-86,0.0,2022-04-15 10:40:08.98,Busch-2021-A-response-to-the-european-data-pro,,,Article,2022,Open,biometrics (access control) | data protection | face recognition | authorisation | biometrics | border control | vulnerability analysis,2024-01-03 11:04:11.126,Scopus,,IET biometrics,2047-4938,3124471,,True,The Institution of Engineering and Technology,,,,
278581496,2022-04-01,2022-09-01,2022-04-01,Facilitating standardized COVID-19 suspicion prediction based on computed tomography radiomics in a multi-demographic setting,"Veldhuis, Raymond","Andreychenko, Anna | Fink, Matthias A. | Morozov, Sergey | Nagaraj, Yeshaswini | Oudkerk, Matthijs | Pavlov, Nikolay | Presti, Gabriele | Quattrocchi, Carlo C. | Veldhuis, Raymond | de Jonge, Gonda | van Ooijen, Peter M.A.",Datamanagement & Biometrics | Digital Society Institute,https://doi.org/10.1007/s00330-022-08730-6,http://www.scopus.com/inward/record.url?scp=85127584081&partnerID=8YFLogxK,13,6384-6396,0.0,2022-04-15 10:39:39.669,Nagaraj-2022-Facilitating-standardized-covid--su,,,Article,2022,Open,SARS-CoV-2 | Tomography X-ray computed | Diagnostic imaging | COVID-19 | Deep learning,2024-01-07 05:37:10.776,Scopus,,European radiology,0938-7994,3124471,,False,Springer,,,,
278560634,2022-04-05,2022-05-01,2022-04-05,Observation of nociceptive detection thresholds and cortical evoked potentials: Go/no-go versus two-interval forced choice,"Buitenweg, Jan R. | van den Berg, Boudewijn","Buitenweg, Jan R. | Pezzali, G. | Vanwinsen, Leen | van den Berg, Boudewijn",Biomedical Signals and Systems | TechMed Centre,https://doi.org/10.3758/s13414-022-02484-5,,11,1359-1369,0.0,2022-04-14 17:01:01.865,Van-den-berg-2022-Observation,,,Article,2022,Open,Detection threshold | Electroencephalography | Evoked potential | Psychophysics | Pain | Perceptual threshold | Go/No-Go | EEG | UT-Hybrid-D | Nociception | Response criterion | 2-Interval forced choice,2024-01-14 07:00:28.943,ORCID,,"Attention, perception & psychophysics",1943-3921,3091194 | 25806702,,False,Springer,,,,
278560126,2022-03-25,2022-05-15,2022-03-25,Real-time estimation of perceptual thresholds based on the electroencephalogram using a deep neural network,"Buitenweg, Jan R. | Jansen, Niels | van den Berg, Boudewijn","Buitenweg, Jan R. | Jansen, Niels | Vanwinsen, Leen | van den Berg, Boudewijn",Biomedical Signals and Systems | TechMed Centre,https://doi.org/10.1016/j.jneumeth.2022.109580,,,,0.0,2022-04-14 16:57:08.588,Van-den-berg-2022-Real-time-estimation-of-perceptual-,,109580,Article,2022,Open,Electroencephalography | Deep Learning | EEG | Psychophysics | UT-Hybrid-D | Nociception | Perceptual Threshold | Deep Neural Network | Evoked Potential | Detection Threshold,2024-01-07 05:34:23.323,ORCID,,Journal of neuroscience methods,0165-0270,3091194 | 25806702 | 67475645,,False,Elsevier,,,,
278559224,2022-04-01,2022-04-01,,Novel Applications Enabled by Memristors [Guest Editorial],"Ottavi, Marco","Kvatinsky, Shahar | Ottavi, Marco",Computer Architecture Design and Test for Embedded Systems | Digital Society Institute,https://doi.org/10.1109/MNANO.2022.3141442,http://www.scopus.com/inward/record.url?scp=85127543249&partnerID=8YFLogxK,1,3-3,0.0,2022-04-14 16:44:28.425,Kvatinsky-2022-Novel-applications-enabled-by-memri,,,Editorial,2022,Open,22/2 OA procedure,2024-01-07 05:32:59.546,Scopus,,IEEE Nanotechnology Magazine,1932-4510,256429677,,False,IEEE,,,,
278559195,2021-07-16,2023-01-01,2021-07-16,GAN-CL,"Hang, Hanyuan","Hang, Hanyuan | Li, Biao | Liu, Jiabin | Shi, Yong | Tian, Yingjie | Wang, Bo | Wang, Huadong",Mathematics of Operations Research,https://doi.org/10.1109/TCYB.2021.3089337,,12,236-247,0.0,2022-04-14 16:44:13.32,Article,,,Article,2023,Open,22/2 OA procedure,2024-01-07 05:32:59.518,,,IEEE transactions on cybernetics,2168-2267,252028822,,False,IEEE,,,,
278558655,2021-01-31,2021-01-31,,Dispositivo per memorizzare e processare dati e relativo metodo,"Ottavi, Marco","Ottavi, Marco | Riente, Fabrizio | Turvani, Giovanna | Vacca, Marco",,,,,,0.0,2022-04-14 16:41:23.065,,,,Patent,2021,Open,,2022-06-01 05:39:56.877,espacenet,,,,256429677,,Not set,,,,,
278558292,2019-07-25,2019-07-25,,MEMRISTOR BASED SENSOR,"Ottavi, Marco","Adeyemo, Adedotun | Di Natale, Corrado | Jabir, Abusaleh | Martinelli, Eugenio | Mathew, Jimson | Ottavi, Marco",,,,,,0.0,2022-04-14 16:39:43.836,,,,Patent,2019,None,,2024-03-01 05:28:20.2,espacenet,,,,256429677,,Not set,,,,,
278556324,2022-04-14,2022-04-14,,Combined Psychophysical and Neurophysiological Tools for Mechanism-Based Observation of Impaired Nociceptive Processing,"van den Berg, Boudewijn","van den Berg, Boudewijn",Biomedical Signals and Systems,https://doi.org/10.3990/1.9789036553544,,442,,0.0,2022-04-14 16:24:48.293,PhD_Dissertation_B_van_den_Berg_2022,,,"PhD Thesis - Research UT, graduation UT",2022,Open,Electroencephalography | Generalized Linear Mixed Regression | Machine Learning | Deep Learning | Psychometric Slope | Pain | EEG | Psychophysics | Nociception | Perceptual Threshold | Salience | Evoked Potential | Psychometric Curve | Detection Threshold | Event Related Potential | Linear Mixed Regression,2022-06-01 05:13:49.533,,,,,25806702,University of Twente,Not set,,,,,
278556277,2021-06-21,2021-11-01,2021-06-21,Optimal learning with anisotropic Gaussian SVMs,"Hang, Hanyuan","Hang, Hanyuan | Steinwart, Ingo",Mathematics of Operations Research,https://doi.org/10.1016/j.acha.2021.06.004,,,337-367,0.0,2022-04-14 16:23:18.356,1-s2.0-S1063520321000488-main,,,Article,2021,Open,22/2 OA procedure,2023-12-10 02:45:45.091,,,Applied and Computational Harmonic Analysis,1063-5203,252028822,,False,Academic Press,,,,
278555879,2021-04-01,2021-04-01,,Histogram Transform Ensembles for Large-scale Regression,"Hang, Hanyuan | Wen, Hongwei","Hang, Hanyuan | Lin, Zhouchen | Liu, Xiaoyu | Wen, Hongwei",Mathematics of Operations Research,,,87,,0.0,2022-04-14 16:18:09.07,Article,,,Article,2021,Open,,2024-01-07 05:32:59.483,,,Journal of machine learning research,1532-4435,252028822 | 265166081,,False,Microtome Publishing,,,,
278536652,2022-02-28,2023-04-01,2022-02-28,In Vitro Geometry Analysis of Fenestrations in Endovascular Aneurysm Repair,"Schuurmann, Richte Caspar Leonard | Slump, Cornelis Herman","Bokkers, Reinoud P.H. | Schuurmann, Richte C.L. | Slump, Cornelis H. | Tielliu, Ignace F.J. | de Vries, Jean Paul P.M. | van der Riet, Claire | van der Zijden, Fenna A.",Multi-Modality Medical Imaging | Robotics and Mechatronics | TechMed Centre,https://doi.org/10.1177/15266028221079755,http://www.scopus.com/inward/record.url?scp=85125897825&partnerID=8YFLogxK,10,204-213,0.0,2022-04-14 14:57:43.508,Article,,,Article,2023,Open,fenestration | balloon-expandable stents | geometry | computed tomographic angiography | in vitro model | 3D reconstructions | target artery/vessel/branch,2024-02-18 11:21:36.237,Scopus,,Journal of Endovascular Therapy,1526-6028,3043722 | 3141083,,False,Sage,,,,
278535683,2022-03-18,2022-03-18,,A Statistical Shape Model of the Morphological Variation of the Infrarenal Abdominal Aortic Aneurysm Neck,"Schuurmann, Richte Caspar Leonard | Wolterink, Jelmer Maarten","Antoniou, George A. | Ijpma, Frank F.A. | Kropman, Rogier H.J. | Schuurmann, Richte C.L. | Wolterink, Jelmer M. | de Vries, Jean Paul P.M. | van Veldhuizen, Willemina A.",Mathematics of Imaging & AI | Multi-Modality Medical Imaging | TechMed Centre,https://doi.org/10.3390/jcm11061687,http://www.scopus.com/inward/record.url?scp=85126595770&partnerID=8YFLogxK,,,0.0,2022-04-14 14:56:19.593,Van-veldhuizen-2022-A-statistical-shape-model-of-the-mo,,1687,Article,2022,Open,Aortic aneurysm | Abdominal | Analysis | Aneurysm neck morphology | Statistical shape model | Principal component | Endovascular aneurysm repair,2024-01-07 05:31:35.681,Scopus,,Journal of Clinical Medicine,,3141083 | 178053516,,True,MDPI,,,,
278524078,2020-01-01,2020-01-01,,Secretary and online matching problems with machine learned advice,"Antoniadis, Antonios","Antoniadis, Antonios | Gouleakis, Themis | Kleer, Pieter | Kolev, Pavel",,,,,,0.0,2022-04-11 15:08:12.887,NeurIPS-2020-secretary-and-online-matching-problems-with-machine-learned-advice-Paper,,,Conference contribution,2020,Open,,2024-01-19 23:52:45.711,ORCID,"34th Conference on Neural Information Processing Systems, NeurIPS 2020",,,252635651,,Not set,,,,,
278500304,2021-12-28,2021-12-28,,Block Bootstrapping the Empirical Distance Covariance,"Betken, Annika","Betken, Annika | Dehling, Herold | Kroll, Marius",Mathematics of Operations Research,,,,,0.0,2022-04-14 13:47:44.69,10.48550_arxiv.2112.14091,,,Working paper,2021,None,,2022-05-01 05:40:47.036,,,,,252028681,ArXiv.org,Not set,,,,,
278478762,2021-01-01,2021-01-01,,Two-Stage Facility Location Games with Strategic Clients and Facilities,"Krogmann, Simon | Skopalik, Alexander","Krogmann, Simon | Lenzner, Pascal | Molitor, Louise | Skopalik, Alexander",Mathematics of Operations Research | University of Twente,https://doi.org/10.24963/ijcai.2021/41,http://www.scopus.com/inward/record.url?scp=85125454680&partnerID=8YFLogxK,7,292-298,0.0,2022-04-14 12:58:21.213,Article,,,Conference contribution,2021,Open,,2024-01-07 05:30:12.589,Scopus,"30th International Joint Conference on Artificial Intelligence, IJCAI 2021",,,39784279 | 300937475,International Joint Conferences on Artificial Intelligence,Not set,,,,,
278457735,2022-03-26,2023-03-01,2022-03-26,Benchmarking deep networks for facial emotion recognition in the wild,"Greco, Antonio  | Strisciuglio, Nicola | Vigilante, Vincenzo ","Greco, Antonio | Strisciuglio, Nicola | Vento, Mario | Vigilante, Vincenzo",Datamanagement & Biometrics | Digital Society Institute,https://doi.org/10.1007/s11042-022-12790-7,http://www.scopus.com/inward/record.url?scp=85127280889&partnerID=8YFLogxK,32,11189-11220,0.0,2022-04-11 16:28:56.945,Article,,,Article,2023,Open,Affective computing | Benchmarking | Expression recognition | Emotion recognition | Robustness | Deep learning | Face analysis,2024-02-18 11:20:15.312,Scopus,,Multimedia tools and applications,1380-7501,136834918 | 139719229 | 168424362,,False,Springer,,,,
278455271,2020-01-01,2020-01-01,,Parallel machine scheduling to minimize energy consumption,"Antoniadis, Antonios","Antoniadis, Antonios | Garg, Naveen | Kumar, Gunjan | Kumar, Nikhil",,,,,2758–2769,0.0,2022-04-11 15:06:33.74,3381089.3381257,,,Conference contribution,2020,Closed,n/a OA procedure,2024-02-17 04:37:50.492,ORCID,"31st Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2020",,,252635651,,Not set,,,,,
278455241,2020-01-01,2020-01-01,,Online metric algorithms with untrusted predictions,"Antoniadis, Antonios","Antoniadis, Antonios | Coester, Christian  | Elias, Marek | Polak, Adam | Simon, Bertrand",,,,,,0.0,2022-04-11 15:05:03.986,antoniadis20a,,,Conference contribution,2020,Open,n/a OA procedure,2024-01-19 08:58:39.377,ORCID,"37th International Conference on Machine Learning, ICML 2020",,,252635651,,Not set,,,,,
278455205,2020-01-01,2020-01-01,,A general framework for energy-efficient cloud computing mechanisms,"Antoniadis, Antonios","Antoniadis, Antonios | Cristi, Andrés | Oosterwijk, Tim | Sgouritsa, Alkmini",,,,,,0.0,2022-04-11 15:02:59.558,3398761.3398775,,,Conference contribution,2020,Closed,n/a OA procedure,2024-01-05 11:57:50.861,ORCID,"19th International Conference on Autonomous Agents and MultiAgent Systems, AAMAS 2020",,,252635651,,Not set,,,,,
278454981,2021-01-01,2021-01-01,,Skeletons and Minimum Energy Scheduling,"Antoniadis, Antonios","Antoniadis, Antonios | Kumar, Gunjan | Kumar, Nikhil",Mathematics of Operations Research,,,,,0.0,2022-04-11 14:59:18.871,2107.07800,,,Conference contribution,2021,None,,2022-04-14 14:52:06.016,ORCID,"46th International Symposium on Symbolic and Algebraic Computation, ISAAC 2021",,,252635651,,Not set,,,,,
278454821,2021-07-31,2021-07-31,,On Minimum Generalized Manhattan Connections,"Antoniadis, Antonios","Antoniadis, Antonios | Capretto, Margarita | Chalermsook, Parinya | Damerius, Christoph | Kling, Peter | Nölke, Lukas  | Obscura Acosta, Nidia  | Spoerhase, Joachim",Mathematics of Operations Research,https://doi.org/10.1007/978-3-030-83508-8_7,,,85-100,0.0,2022-04-11 14:57:59.44,Antoniadis2021_Chapter_OnMinimumGeneralizedManhattanC,,,Conference contribution,2021,Open,22/2 OA procedure,2024-01-07 05:28:48.337,ORCID,"17th International Symposium on Algorithms and Data Structures, WADS 2021",,,252635651,,Not set,,,,,
278454648,2021-01-01,2021-01-01,,Learning-Augmented Dynamic Power Management with Multiple States via New Ski Rental Bounds,"Antoniadis, Antonios","Antoniadis, Antonios | Coester, Christian  | Elias, Marek | Polak, Adam | Simon, Bertrand",Mathematics of Operations Research,,https://proceedings.neurips.cc/paper/2021/file/8b8388180314a337c9aa3c5aa8e2f37a-Paper.pdf,,,0.0,2022-04-11 14:54:58.859,NeurIPS-2021-learning-augmented-dynamic-power-management-with-multiple-states-via-new-ski-rental-bounds-Paper,,,Conference contribution,2021,Open,,2024-02-17 00:26:08.273,ORCID,"35th Conference on Neural Information Processing Systems, NeurIPS 2021",,,252635651,,Not set,,,,,
278454577,2021-01-01,2021-01-01,,Breaking the Barrier Of 2 for the Competitiveness of Longest Queue Drop,"Antoniadis, Antonios","Antoniadis, Antonios | Englert , Matthias | Matsakis, Nicolaos | Vesely, Pavel",Mathematics of Operations Research,https://doi.org/10.4230/LIPIcs.ICALP.2021.17,,,,0.0,2022-04-11 14:52:47.468,LIPIcs-ICALP-2021-17,,,Conference contribution,2021,Open,,2024-01-07 05:28:48.298,ORCID,"48th International Colloquium on Automata, Languages, and Programming, ICALP 2021",,,252635651,,Not set,,,,,
278452969,2021-01-01,2021-01-01,,The complexity of nonconvex-strongly-concave minimax optimization,"Guzmán Paredes, Cristóbal Andrés","Guzmán, Cristóbal | He, Niao | Kiyavash, Negar | Yang, Junchi | Zhang, Siqi",Digital Society Institute | Mathematics of Operations Research,,,,,0.0,2022-04-11 13:55:15.688,zhang21c,,,Conference contribution,2021,Open,,2022-06-01 05:27:23.454,,"37th Conference on Uncertainty in Artificial Intelligence, UAI 2021",,,252028573,MLResearchPress,Not set,,,,,
278452849,2021-01-01,2021-01-01,,Non-Euclidean Differentially Private Stochastic Convex Optimization,"Guzmán Paredes, Cristóbal Andrés","Bassily, Raef | Guzmán, Cristóbal | Nandi, Anupama",Digital Society Institute | Mathematics of Operations Research,,,26,474-499,0.0,2022-04-11 13:48:22.455,bassily21a,,,Conference contribution,2021,Open,,2024-02-26 19:04:57.846,,"34th Conference on Learning Theory, COLT 2021",,,252028573,MLResearchPress,Not set,,,,,
278452733,2021-12-05,2021-12-05,,Differentially Private Stochastic Optimization: New Results in Convex and Non-Convex Settings,"Guzmán Paredes, Cristóbal Andrés","Bassily, Raef | Guzmán, Cristóbal | Menart, Michael",Digital Society Institute | Mathematics of Operations Research,,,11,9317--9329,0.0,2022-04-11 13:40:57.588,NeurIPS-2021-differentially-private-stochastic-optimization-new-results-in-convex-and-non-convex-settings-Paper,,,Conference contribution,2021,Open,,2024-02-14 18:06:23.938,,"35th Conference on Neural Information Processing Systems, NeurIPS 2021",,,252028573,Curran Associates Inc.,Not set,,,,,
278452669,2021-12-05,2021-12-05,,Best-case lower bounds in online learning,"Guzmán Paredes, Cristóbal Andrés","Guzmán, Cristóbal | Mehta, Nishant | Mortazavi, Ali",Digital Society Institute | Mathematics of Operations Research,,,11,21923--21934,0.0,2022-04-11 13:35:27.865,NeurIPS-2021-best-case-lower-bounds-in-online-learning-Paper,,,Conference contribution,2021,Open,,2022-09-08 11:21:32.982,,"35th Conference on Neural Information Processing Systems, NeurIPS 2021",,,252028573,Curran Associates Inc.,Not set,,,,,
278452522,2021-12-13,2022-10-16,2021-12-13,A sequential Stackelberg game for dynamic inspection problems,"Guzmán Paredes, Cristóbal Andrés","Guzmán, Cristóbal | Riffo, Javiera | Telha, Claudio | van Vyve, Mathieu",Digital Society Institute | Mathematics of Operations Research,https://doi.org/10.1016/j.ejor.2021.12.015,,13,727-739,0.0,2022-04-11 13:31:00.326,Guzman-2021-sequential,,,Article,2022,Open,UT-Hybrid-D | 22/2 OA procedure,2024-02-27 19:14:55.451,,,European journal of operational research,0377-2217,252028573,,False,Elsevier,,,,
278452407,2021-11-11,2021-11-11,,An Optimal Algorithm for Strict Circular Seriation,"Guzmán Paredes, Cristóbal Andrés","Armstrong, Santiago | Guzmán, Cristóbal | Sing-Long, Carlos",Digital Society Institute | Mathematics of Operations Research,https://doi.org/10.1137/21M139356X,,27,1223-1250,0.0,2022-04-11 13:22:39.405,Armstrong-2021-An-optimal-algorithm-for-strict-cir,,,Article,2021,Open,22/2 OA procedure,2022-06-01 05:27:23.277,,,SIAM Journal on Mathematics of Data Science,2577-0187,252028573,,False,SIAM,,,,
278374748,2022-04-06,2022-04-06,,Voltage Disturbance Identification using Neural Network,"Leferink, Franciscus Bernardus Johannes | Sudrajat, Muhammad Imam","Hamdani, Deny | Herawan, Mohamad Ramdan F | Leferink, Frank | Sudrajat, Muhammad Imam",University of Twente,https://doi.org/10.1109/ICPEA53519.2022.9744650,,5,1-5,0.0,2022-04-09 09:23:49.193,Article | Pure Neural Network,,9744650,Conference contribution,2022,Open,Voltage measurement | Voltage fluctuations | Neural networks | Power quality | Power engineering | Power measurement | Electromagnetic interference,2024-01-04 17:18:19.089,Ieee,"2nd IEEE International Conference in Power Engineering Application, ICPEA 2022",,,3093106 | 101808152,IEEE,Not set,,,,,
278351903,2022-02-21,2022-02-21,,"A 174μVRMS Input Noise, 1 G8/s Comparator in 22nm FDSOI with a Dynamic-Bias Preamplifier Using Tail Charge Pump and Capacitive Neutralization Across the Latch","Bindra, Harijot Singh | Nauta, Bram | Ponte, Jeroen","Bindra, Harijot Singh | Nauta, Bram | Ponte, Jeroen",Digital Society Institute | Integrated Circuit Design | MESA+ Institute,https://doi.org/10.1109/ISSCC42614.2022.9731728,,,62-64,0.0,2022-04-08 16:39:30.699,A_174VRMS_Input_NoisISSCC 21 Feb 2022 SF CA Bindra - | ISSCC_SUBMITTED_V7_27_10_2021,,,Conference contribution,2022,Open,Throughput | Baseband | Silicon-on-insulator | analogue-digital conversion | Voltage | Delays | Energy efficiency | System-on-chip,2024-02-16 03:33:07.891,,"IEEE International Solid-State Circuits Conference, ISSCC 2022",,,3043189 | 3058652 | 220858699,IEEE,Not set,,,,,
278348467,2021-05-08,2021-05-08,,"Chiptekort, interview uitgezonden in NOS 8 uur Journaal","Nauta, Bram","Nauta, Bram | Wiessing, Eva",Digital Society Institute | Integrated Circuit Design | MESA+ Institute,,,,,0.0,2022-04-08 12:41:27.709,,,,Digital or Visual Products,2021,None,,2022-04-14 13:54:10.946,,,,,3043189,Nederlandse Omroep Stichting,Not set,,,,,
278348156,2021-05-08,2021-05-08,,Speaker of vaatwasser kopen? Mogelijk langere levertijd door chiptekort,"Nauta, Bram","Kasteleijn, Nando | Nauta, Bram | Rottinghuis, Kees",Digital Society Institute | Integrated Circuit Design | MESA+ Institute,,,,,0.0,2022-04-08 12:12:23.781,,,,Web publication/site,2021,Open,,2022-04-14 13:54:36.883,,,,,3043189,Nederlandse Omroep Stichting,Not set,,,,,
278344546,2022-03-11,2022-03-11,,"Model Supported Business Case Scenario Analysis for Decentral Hydrogen Conversion, Storage and Consumption within Energy Hubs","Hajimolana, Seyedahmad | Hoogsteen, Gerwin | Schaefer, Edmund | van Leeuwen, Richard Pieter","Boerman, Annelies E. | Hajimolana, Yashar S. | Hoogsteen, Gerwin | Schaefer, Edmund W. | van Leeuwen, Richard P.",Digital Society Institute | Mathematics of Operations Research | Thermal Engineering,https://doi.org/10.3390/en15062065,http://www.scopus.com/inward/record.url?scp=85126805010&partnerID=8YFLogxK,,,0.0,2022-04-08 08:56:36.162,Article,,2065,Article,2022,Open,Energy hubs | Energy planning | Energy modelling | Renewable energy systems | Hydrogen conversion | System integration | Business case analysis,2024-01-04 23:49:11.082,Scopus,,Energies,1996-1073,3070741 | 3099014 | 88069353 | 264111083,,True,MDPI,,,,
278305747,2022-02-04,2022-02-04,,A New Versatile Platform for Assessment of Improved Cardiac Performance in Human-Engineered Heart Tissues,"Catarino Ribeiro, Marcelo | Cofino Fabres, Carla | Passier, Petrus Christianus Johannes Josephus | Rivera Arbelaez, José Manuel | Schwach, Verena | Segerink, Loes Irene | Slaats, Rolf Herman | Ten Den, Simone Anouk | Vermeul, Kim | van den Berg, Albert","Cofino-Fabres, Carla | Guadix, Juan A. | Passier, Robert | Perez-Pomares, Jose M. | Ribeiro, Marcelo C. | Rivera-Arbelaez, Jose M. | Schwach, Verena | Segerink, Loes I. | Slaats, Rolf H. | Vermeul, Kim | ten Den, Simone A. | van den Berg, Albert",Applied Stem Cell Technologies | Biomedical and Environmental Sensorsystems | MESA+ Institute | Mesa+ | TechMed Centre,https://doi.org/10.3390/jpm12020214,,,,0.0,2022-04-06 10:07:42.517,Article,,214,Article,2022,Open,hPSC-CMs | Engineered heart tissues | Contractile force | Versatile platform | Serum-free | Cardiac performance,2024-03-01 06:12:02.501,WOS,,Journal of Personalized Medicine,2075-4426,3059204 | 3074006 | 3090212 | 3112201 | 3118802 | 3124134 | 3127964 | 17112761 | 60520116 | 67475511,,True,MDPI,,,,
278305726,2022-02-08,2022-02-08,,EU heeft hoge ambities met miljardenplan voor chipsector,"Nauta, Bram","Kasteleijn, Nando | Nauta, Bram",Digital Society Institute | Integrated Circuit Design | MESA+ Institute,,,,,0.0,2022-04-07 12:22:22.656,,,,Web publication/site,2022,Open,,2022-04-11 08:39:20.394,,,,,3043189,Nederlandse Omroep Stichting,Not set,,,,,
278263277,2022-03-23,2022-05-07,2022-03-23,Emulating the chondrocyte microenvironment using multi-directional mechanical stimulation in a cartilage-on-chip,"Hendriks, Jan | Karperien, Hermanus Bernardus Johannes | Le Gac, Severine | Paggi, Carlo Alberto","Gac, Séverine Le | Hendriks, Jan | Karperien, Marcel | Paggi, Carlo Alberto",Applied Microfluidics for BioEngineering Research | Developmental BioEngineering | MESA+ Institute | TechMed Centre,https://doi.org/10.1039/D1LC01069G,,14,1815-1828,0.0,2022-04-06 10:14:04.768,Paggi-2022-Emulating,,,Article,2022,Open,UT-Hybrid-D,2024-02-26 18:26:30.767,ORCID,,Lab on a chip,1473-0197,3044007 | 3125279 | 3138417 | 67475908,,False,Royal Society of Chemistry,,,,
